the_geom,offering,region,province,municipality,division,district,enrollment_sy_2014_2015,school_name,mooe_in_php_for_fy_2015,latitude,longitude,school_id,cartodb_id,created_at,updated_at,address
NA,SS,Region XI,Compostela Valley,Maco,Compostela Valley,Maco North,703,Elizalde NHS,689000,NA,NA,304186,44627,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Elizalde National High School, Maco, Compostela Valley"
NA,SS,Region XI,Compostela Valley,Laak (San Vicente),Compostela Valley,Laak,277,Kidawa NHS,304000,NA,NA,304190,44631,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kidawa National High School, Laak (San Vicente), Compostela Valley"
NA,SS,Region XI,Compostela Valley,Montevista,Compostela Valley,Montevista,274,Mayaon NHS,285000,NA,NA,304204,44645,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mayaon National High School, Montevista, Compostela Valley"
NA,SS,Region XI,Compostela Valley,Maragusan (San Mariano),Compostela Valley,Maragusan,316,Paloc NHS,358000,NA,NA,304207,44648,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Paloc National High School, Maragusan (San Mariano), Compostela Valley"
NA,SS,Region XI,Compostela Valley,Monkayo,Compostela Valley,Moncayo,398,Tubo-Tubo NHS,462000,NA,NA,304212,44653,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tubo-Tubo National High School, Monkayo, Compostela Valley"
NA,SS,Region XI,Compostela Valley,Mabini (DoÃ±a Alicia),Compostela Valley,Mabini,851,Pindasan NHS,783000,NA,NA,315805,44854,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pindasan National High School, Mabini (DoÃ±a Alicia), Compostela Valley"
NA,SS,Region XI,Compostela Valley,Maco,Compostela Valley,Maco South,347,New Leyte NHS,343000,NA,NA,315811,44859,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"New Leyte National High School, Maco, Compostela Valley"
NA,SS,Region XI,Compostela Valley,Pantukan,Compostela Valley,Pantukan,249,Napnapan NHS,241000,NA,NA,315816,44864,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Napnapan National High School, Pantukan, Compostela Valley"
NA,SS,Region XI,Compostela Valley,Compostela,Compostela Valley,Compostela,239,Bango NHS,261000,NA,NA,315819,44866,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bango National High School, Compostela, Compostela Valley"
NA,SS,Region XI,Compostela Valley,Compostela,Compostela Valley,Compostela,346,Compostela NHS-Corazon C. Aquino HS-Annex,NA,NA,NA,315820,44867,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Compostela National High School-Corazon C. Aquino High School-Annex, Compostela, Compostela Valley"
NA,SS,Region XI,Compostela Valley,Nabunturan (Capital),Compostela Valley,Nabunturan West,222,NNCHS-Magsaysay HS Annex,NA,NA,NA,315821,44868,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"NNCHS-Magsaysay High School Annex, Nabunturan (Capital), Compostela Valley"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,589,Igangon ES,241000,NA,NA,128574,29779,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Igangon Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,452,Kipalili ES,211000,NA,NA,128576,29781,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kipalili Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,250,Sabangan ES,145000,NA,NA,128590,29795,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sabangan Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,189,San Miguel PS,110000,NA,NA,128592,29797,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Miguel Primary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,194,Sawata Adecor ES,134000,NA,NA,128594,29799,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sawata Adecor Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,656,Sawata Ernandcor CES,308000,NA,NA,128595,29800,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sawata Ernandcor CElementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,279,Adelanto ES,157000,NA,NA,128645,29850,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Adelanto Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,156,Agman PS,86000,NA,NA,128646,29851,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Agman Primary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,206,Aninipot ES,134000,NA,NA,128647,29852,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Aninipot Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,301,Dacudao ES,179000,NA,NA,128648,29853,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dacudao Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,278,Datu Balong ES,160000,NA,NA,128649,29854,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Datu Balong Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,265,Dugayan ES,135000,NA,NA,128650,29855,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dugayan Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,534,Domingo B. Hain ES,265000,NA,NA,128651,29856,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Domingo B. Hain Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,311,Gov. Dujali ES,177000,NA,NA,128652,29857,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gov. Dujali Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,170,Kapatagan ES,114000,NA,NA,128654,29859,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Kapatagan Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,370,Langan ES,145000,NA,NA,128655,29860,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Langan Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,162,Libuton ES,131000,NA,NA,128656,29861,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Libuton Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,347,Linao ES,201000,NA,NA,128657,29862,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Linao Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,193,Luan ES,132000,NA,NA,128658,29863,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Luan Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,740,Luna ES,314000,NA,NA,128659,29864,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Luna Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,198,Mabuhay ES,120000,NA,NA,128660,29865,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mabuhay Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,241,Mambago ES,122000,NA,NA,128661,29866,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mambago Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,726,Marcos P. Estoque ES,348000,NA,NA,128663,29868,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Marcos P. Estoque Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,134,New Boholano ES,90000,NA,NA,128664,29869,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"New Boholano Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,128,Pandulian ES,94000,NA,NA,128665,29870,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pandulian Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,392,Patel ES,159000,NA,NA,128666,29871,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Patel Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,406,Pinamuno ES,191000,NA,NA,128667,29872,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pinamuno Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,238,San Miguel ES,143000,NA,NA,128669,29874,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Miguel Elementary School, San Isidro, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,295,Sua-on ES,158000,NA,NA,128670,29875,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sua-on Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,275,Tagasan ES,144000,NA,NA,128671,29876,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tagasan Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,308,Bunawan ES,168000,NA,NA,128672,29877,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bunawan Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,541,DoÃ±a Carmen Soriano ES,250000,NA,NA,128673,29878,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"DoÃ±a Carmen Soriano Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,517,Gabuyan CES,220000,NA,NA,128674,29879,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Gabuyan CElementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,402,Mabantao ES,195000,NA,NA,128675,29880,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mabantao Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,268,Mamacao ES,158000,NA,NA,128676,29881,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mamacao Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,407,Mangulibas ES,180000,NA,NA,128677,29882,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mangulibas Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,299,Pag-asa ES,155000,NA,NA,128678,29883,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pag-asa Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,260,Tiburcia ES,149000,NA,NA,128681,29886,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tiburcia Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,677,Del Pilar ES,285000,NA,NA,128703,29908,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Del Pilar Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,118,Lataban ES,104000,NA,NA,128708,29913,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lataban Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,287,Macgum ES,165000,NA,NA,128710,29915,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Macgum Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,221,Mambing ES,134000,NA,NA,128711,29916,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mambing Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,440,New Cortez ES,219000,NA,NA,128715,29920,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"New Cortez Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,169,Patrocenio ES,120000,NA,NA,128717,29922,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Patrocenio Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,122,Saug ES,104000,NA,NA,128720,29925,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Saug Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,218,Sta. Fe ES,156000,NA,NA,128723,29927,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sta. Fe Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,200,STO. NIÃ‘O ES,128000,NA,NA,128724,29928,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"STO. NIÃ‘O Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,295,SUAWON ES,163000,NA,NA,128725,29929,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"SUAWON Elementary School, New Corella, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,267,Apitong ES,159000,NA,NA,128743,29946,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Apitong Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,260,Balisong ES,145000,NA,NA,128744,29947,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Balisong Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,393,Esperanza ES,194000,NA,NA,128746,29949,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Esperanza Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,314,Jesus Lumain ES,157000,NA,NA,128747,29950,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Jesus Lumain Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,452,Pantaron ES,208000,NA,NA,128753,29956,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Pantaron Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,800,Salvacion ES,334000,NA,NA,128754,29957,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Salvacion Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,380,San Miguel ES,185000,NA,NA,128755,29958,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"San Miguel Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,412,Talomo ES,202000,NA,NA,128756,29959,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Talomo Elementary School, Santo Tomas, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Talaingod,Davao del Norte,Talaingod,455,Butay ES,193000,NA,NA,128799,30000,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Butay Elementary School, Talaingod, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Talaingod,Davao del Norte,Talaingod,262,Lumabag ES,138000,NA,NA,128802,30003,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Lumabag Elementary School, Talaingod, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Talaingod,Davao del Norte,Talaingod,227,NASECO ES,127000,NA,NA,128804,30005,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"NASECO Elementary School, Talaingod, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Talaingod,Davao del Norte,Talaingod,173,Paiton ES,105000,NA,NA,128805,30006,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Paiton Elementary School, Talaingod, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Talaingod,Davao del Norte,Talaingod,317,TIBUCAG ES,152000,NA,NA,128809,30010,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"TIBUCAG Elementary School, Talaingod, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,City of Panabo,Panabo City,Panabo South,102,Katualan ES,88000,NA,NA,129808,30989,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Katualan Elementary School, City of Panabo, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,175,Dibabawon I ES,107000,NA,NA,204505,31029,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dibabawon I Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,120,Dibabawon II ES,96000,NA,NA,204506,31030,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Dibabawon II Elementary School, Kapalong, Davao Del Norte"
NA,ES,Region XI,Davao Del Norte,Talaingod,Davao del Norte,Talaingod,141,Barobo ES,112000,NA,NA,204508,31032,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Barobo Elementary School, Talaingod, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Carmen,Davao del Norte,Carmen,695,Alejal National High School,658000,NA,NA,304215,44656,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Alejal National High School, Carmen, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Asuncion (Saug),Davao del Norte,Asuncion,1127,Sagayen NHS,955000,NA,NA,304218,44659,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sagayen National High School, Asuncion (Saug), Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas West,419,Balagunan NHS,429000,NA,NA,304219,44660,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Balagunan National High School, Santo Tomas, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Braulio E. Dujali,Davao del Norte,Braulio Dujali,678,Cabayangan NHS,679000,NA,NA,304221,44662,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Cabayangan National High School, Braulio E. Dujali, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Kapalong,Davao del Norte,San Isidro,595,Datu Balong NHS,571000,NA,NA,304224,44665,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Datu Balong National High School, Kapalong, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,455,DoÃ±a Carmen Soriano NHS,437000,NA,NA,304228,44669,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"DoÃ±a Carmen Soriano National High School, Kapalong, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Braulio E. Dujali,Davao del Norte,Braulio Dujali,390,Tanglaw NHS,372000,NA,NA,304230,44671,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tanglaw National High School, Braulio E. Dujali, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,457,Capungangan HS,315000,NA,NA,304234,44675,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Capungangan High School, Kapalong, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong East,379,Sua-on NHS,361000,NA,NA,304235,44676,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sua-on National High School, Kapalong, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,700,Limbaan NHS,685000,NA,NA,304239,44680,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Limbaan National High School, New Corella, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,354,Linao NHS,393000,NA,NA,304240,44681,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Linao National High School, San Isidro, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Kapalong,Davao del Norte,Kapalong West,277,Semong NHS,363000,NA,NA,304243,44684,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Semong National High School, Kapalong, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas West,246,Marsman NHS,342000,NA,NA,304246,44687,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Marsman National High School, Santo Tomas, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,New Corella,Davao del Norte,New Corella,386,Mesaoy NHS,403000,NA,NA,304249,44690,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Mesaoy National High School, New Corella, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,San Isidro,Davao del Norte,San Isidro,985,Sawata NHS,838000,NA,NA,304251,44692,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sawata National High School, San Isidro, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Asuncion (Saug),Davao del Norte,Asuncion,544,Sonlon NHS,539000,NA,NA,304252,44693,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Sonlon National High School, Asuncion (Saug), Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,515,La Libertad NHS,515000,NA,NA,304255,44696,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"La Libertad National High School, Santo Tomas, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas East,672,Salvacion NHS,658000,NA,NA,304256,44697,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Salvacion National High School, Santo Tomas, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Talaingod,Davao del Norte,Talaingod,310,Datu Jose A. Libayao Memorial NHS,272000,NA,NA,304258,44699,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Datu Jose A. Libayao Memorial National High School, Talaingod, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Santo Tomas,Davao del Norte,Sto. Tomas West,361,Tulalian NHS,407000,NA,NA,315902,44870,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Tulalian National High School, Santo Tomas, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Carmen,Davao del Norte,Carmen,401,Anibongan NHS,415000,NA,NA,315903,44871,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Anibongan National High School, Carmen, Davao Del Norte"
NA,SS,Region XI,Davao Del Norte,Carmen,Davao del Norte,Carmen,326,La Paz National High School,344000,NA,NA,315904,44872,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"La Paz National High School, Carmen, Davao Del Norte"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan East,334,Balutakay ES,164000,NA,NA,128811,30012,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Balutakay Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan East,690,New Clarin ES,295000,NA,NA,128818,30019,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"New Clarin Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan East,91,Union ES,110000,NA,NA,128822,30023,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Union Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan West,146,Altavista ES,116000,NA,NA,128824,30025,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Altavista Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan West,241,Anonang ES,157000,NA,NA,128825,30026,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Anonang Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan West,136,Bitaug ES,112000,NA,NA,128826,30027,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Bitaug Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan West,291,Darapuay ES,168000,NA,NA,128827,30028,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Darapuay Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan West,158,Libertad ES,124000,NA,NA,128831,30032,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Libertad Elementary School, Bansalan, Davao Del Sur"
NA,ES,Region XI,Davao Del Sur,Bansalan,Davao del Sur,Bansalan West,148,Linawan ES,125000,NA,NA,128832,30033,2015-04-16T08:49:16.084Z,2015-04-16T08:49:16.084Z,"Linawan Elementary School, Bansalan, Davao Del Sur"
